lowest,volume,amount,avg_price,opening,date,closing,highest,quantity
2856.00101,480315.01975671,607,2901.72207286,2904.99964,2017-01-26,2886.01074,2933.0,165.52757559
2879.0,582123.0832934,720,2921.66741582,2910.0,2017-01-27,2924.00005,2999.99,199.24344576
2898.2,269311.36878721,265,2908.31280638,2949.579,2017-01-28,2910.0,2949.636,92.60055115
2880.001,113645.45795147,152,2899.53889229,2925.0,2017-01-29,2881.1,2927.0,39.19432095
2851.36015,460048.9724903,657,2880.50906309,2900.0,2017-01-30,2894.99999,2927.0,159.71099636
2862.20003,646747.1249474,930,2923.72861775,2890.0,2017-01-31,2960.0,2960.0,221.20627784
2903.20029,804756.45758828,975,2959.44385225,2960.0,2017-02-01,2982.99999,3000.0,271.92827361
2954.4357,424226.86555024,824,2993.42591254,2983.0,2017-02-02,3054.009,3055.55,141.71951401
3022.00002,164116.62815198,388,3045.63297048,3046.6,2017-02-04,3030.00001,3090.00604,53.88588505
2980.00017,116820.31678359,315,3015.3980975,3030.0,2017-02-05,3000.0,3059.0,38.74125837
2970.0,411108.97867104,1000,3015.61240888,3000.0,2017-02-06,3011.01015,3049.0,136.32686265
2988.00001,634856.85916841,1403,3042.9981345,3011.01015,2017-02-07,3076.09999,3100.0,208.62873755
3000.0,748854.8431137,1443,3102.17741542,3099.99999,2017-02-08,3232.0,3250.0,241.39652342
2900.0,1049082.78326231,1513,3042.50294076,3190.0,2017-02-09,3067.0,3237.23387,344.80912712
2950.0,642077.89516173,1184,3055.36994281,3035.74569,2017-02-10,3114.68883,3245.0,210.14734948
3090.09494,252647.96127097,489,3145.8789014,3101.0,2017-02-11,3178.0,3199.11519,80.31077139
3101.63001,184334.65415134,407,3133.37830041,3141.0532,2017-02-12,3113.04273,3180.0,58.8293645
3090.001,675915.20849859,1201,3143.78844863,3114.17603,2017-02-13,3114.89188,3249.999,215.00022013
3102.00001,697441.97268857,1208,3154.8867524,3148.03112,2017-02-14,3180.37719,3235.0,221.06719747
3111.00001,512940.3622448,978,3140.21734114,3155.33143,2017-02-15,3149.56271,3184.25207,163.34549699
3124.0,357991.52504109,851,3163.23161587,3149.74593,2017-02-16,3160.00001,3196.1,113.17271971
3151.01,399660.24899179,976,3224.28627683,3188.37399,2017-02-17,3267.04,3300.0,123.9530906
3185.28423,261275.33721077,453,3270.4155328,3267.04,2017-02-18,3270.59,3300.0,79.89056271
3268.2,60357.52998105,268,3287.10627447,3268.4,2017-02-19,3275.80001,3300.0,18.36190404
3275.0,701356.25798929,912,3299.67660384,3292.35,2017-02-20,3329.9,3332.99999,212.55302934
3304.2474,721517.77846043,1178,3382.95441327,3326.99,2017-02-21,3496.99936,3500.0,213.28037281
3377.11022,1080712.73750731,1463,3520.69187402,3495.99942,2017-02-22,3548.0,3700.0,306.96032944
3491.0001,687977.33747142,1123,3600.49658026,3525.0,2017-02-23,3630.00002,3700.0,191.0784588
3581.0,1371886.35380258,1697,3720.20616648,3630.33675,2017-02-24,3697.0,4000.0,368.76621682
3660.00043,378522.1044037,478,3701.85417053,3739.45941,2017-02-25,3721.55933,3750.0,102.25203019
3670.0,185056.48419278,342,3685.06196612,3672.0,2017-02-26,3730.0,3730.0,50.2180115
3690.00007,336013.7000291,467,3750.77110873,3730.0,2017-02-27,3757.0,3790.0,89.58523202
3736.0,156587.25534455,231,3751.11787607,3779.9999,2017-02-28,3745.0,3790.0,41.74415748
3729.0,855808.07322939,869,3805.79138494,3740.0,2017-03-01,3795.0,3854.0,224.86993812
3760.00001,716778.49581364,1199,3867.92212321,3795.0,2017-03-02,3951.0,3989.0,185.31358
3861.01015,744187.77373119,1128,3943.40704275,3951.0,2017-03-03,3984.93994,3990.0,188.71695609
3880.0,315498.14195819,540,3927.40661156,3951.02134,2017-03-04,3937.16901,3984.98,80.33243643
3903.06105,132749.05890919,334,3926.69593683,3937.00123,2017-03-05,3915.10002,3948.11999,33.80680884
3710.0,1465143.35249556,1178,3792.14496236,3929.999,2017-03-07,3837.21001,3930.0,386.36269632
3500.0,1233648.26234067,1373,3671.27250218,3837.21001,2017-03-08,3668.99955,3837.27002,336.02742962
3572.00132,731470.50044952,1222,3738.96378303,3628.99999,2017-03-09,3769.00003,3809.5,195.63455088
3500.0,1342330.3747806,1855,3732.34279661,3806.27608,2017-03-10,3672.00001,3921.39994,359.64820166
3672.00001,273449.10584185,627,3763.48838637,3672.00001,2017-03-11,3783.00007,3800.0,72.65841628
3752.00001,240000.9942414,343,3799.64542301,3783.00007,2017-03-12,3824.98999,3848.69999,63.1640502
3700.0,788883.14537071,1287,3819.37441642,3824.98998,2017-03-13,3810.0,3898.99997,206.54773776
3791.00147,634816.31252416,1092,3847.98221569,3810.0368,2017-03-14,3835.0,3880.0,164.97381665
3815.0,889875.80691807,1259,3880.66640661,3870.98998,2017-03-15,3860.0,3975.39,229.31004979
3841.0,971244.07811656,1204,3901.86482704,3865.01027,2017-03-16,3890.88227,3975.39,248.91792032
3710.9,1155223.72592419,1552,3843.50389185,3890.79789,2017-03-17,3758.23508,3924.0,300.56525463
3260.0,2887420.49315535,1452,3597.72426378,3712.74882,2017-03-18,3520.0,3905.0,802.56859099
3418.01001,380053.66486668,480,3564.56925966,3545.0,2017-03-19,3634.73566,3679.99997,106.61980093
3400.0,960690.86526109,1262,3526.24332709,3520.00001,2017-03-20,3514.29604,3647.47811,272.44032137
3457.0,1147781.231376,1560,3609.05012953,3475.0,2017-03-21,3640.0,3702.0,318.02861977
3500.0,822228.11541489,1147,3565.92830606,3636.0016,2017-03-22,3584.91687,3672.99,230.57898108
3514.69,490122.44327225,1012,3571.16814442,3549.61684,2017-03-23,3597.99999,3624.99999,137.24429191
3364.0,989673.18132852,1444,3492.75271708,3555.07206,2017-03-24,3489.4699,3595.0,283.35048642
3301.2188,474103.69299026,658,3419.22437603,3488.0,2017-03-25,3442.04914,3499.77116,138.65825721
3420.75393,199610.05641154,346,3466.64922469,3475.89802,2017-03-26,3445.0,3498.0,57.58011367
3442.61549,580393.83541572,953,3536.32210261,3445.80132,2017-03-27,3541.0,3597.0,164.12357771
3501.12345,765161.00274981,1386,3571.56749517,3558.88146,2017-03-28,3578.5,3597.99888,214.23674725
3527.39443,544458.79155814,1108,3565.03897602,3578.5,2017-03-29,3588.58211,3596.9999,152.72169399
3485.0,801749.69793527,980,3545.0578375,3588.58211,2017-03-30,3558.0,3594.9988,226.15983566
3524.0,575129.5756918,1063,3554.56592087,3526.07682,2017-03-31,3579.99999,3588.0,161.80022779
3522.005,312755.55167988,621,3565.39905449,3579.0,2017-04-01,3571.99993,3589.0,87.71964846
3530.0,320831.81997201,450,3572.33746554,3552.0,2017-04-02,3590.0,3610.0,89.8100538
3499.99,1154200.57611018,1571,3578.24868216,3591.99999,2017-04-03,3591.71168,3647.0,322.56019037
3578.50003,787590.16585973,1394,3634.97796948,3634.94676,2017-04-04,3681.99,3698.08272,216.66985948
3599.99,794345.98628701,1383,3647.53368712,3654.0,2017-04-05,3599.99,3700.27978,217.77618918
3655.0,640196.52469076,1111,3702.41286338,3716.99999,2017-04-07,3700.01,3725.0,172.91332661
3636.0,451701.28409319,595,3681.20074875,3710.0,2017-04-08,3636.0,3720.0,122.70487673
3620.0,249710.37026163,438,3675.69948944,3640.00077,2017-04-09,3670.00002,3700.0,67.93546942
3665.0,814728.42829226,1320,3700.74680756,3670.02004,2017-04-10,3693.95547,3744.0,220.15243697
3682.20363,913679.49696834,1220,3732.15449235,3729.89965,2017-04-11,3791.56,3798.99999,244.8128819
3706.0,920155.31060008,1471,3781.83852386,3791.56,2017-04-12,3839.9099,3850.0,243.30898974
3720.0,945384.18770377,1297,3803.39822635,3800.48239,2017-04-13,3840.0,3849.0,248.56303007
3770.00002,265817.20948957,511,3803.42971669,3816.0,2017-04-14,3770.00002,3848.01,69.88881859
3750.0,365359.10772747,497,3795.12577771,3770.00003,2017-04-15,3769.0,3848.0,96.27061898
3753.0,130751.4890298,310,3775.08802407,3797.99683,2017-04-16,3753.56453,3799.99989,34.63534842
3700.0,790510.67510399,1313,3775.05437185,3755.01379,2017-04-17,3800.0,3802.0,209.40378528
3770.00003,927636.54611483,1496,3838.14681017,3778.9999,2017-04-18,3894.36957,3899.0,241.68865653
3800.0,943304.34487549,1250,3850.56081495,3894.23908,2017-04-19,3850.0,3897.5899,244.97843047
3796.0,1282094.96968964,1646,3899.82186573,3850.01,2017-04-20,3935.56387,3991.78779,328.75731606
3890.0,482729.7478064,660,3921.44409042,3950.0,2017-04-21,3908.0,3972.0,123.09999497
3850.0,638713.00506344,747,3864.83585697,3908.0,2017-04-22,3889.8,3910.0,165.26264729
3850.0,312286.34488854,367,3897.54834662,3857.0,2017-04-23,3889.8,3937.0,80.12378991
3880.0,1310071.36268063,1755,4016.2907768,3921.95694,2017-04-24,4068.52828,4098.99999,326.18937111
4011.50002,1602176.66339015,1990,4173.01638191,4070.75938,2017-04-25,4230.00001,4373.9999,383.937305
4170.0,1508934.27793607,1773,4307.38329718,4250.0,2017-04-26,4422.0,4477.8384,350.31344411
4380.2,1626542.90484374,1888,4514.55930165,4415.92418,2017-04-27,4580.0,4627.17,360.28830195
4283.26539,2092363.98694663,1776,4434.65585687,4595.0,2017-04-28,4457.42494,4595.0,471.82105094
4415.00003,453752.5385799,802,4505.05826969,4459.0,2017-04-29,4498.0,4588.0,100.72068138
4460.0,166907.55520539,469,4497.68087571,4498.0,2017-04-30,4527.99999,4544.005,37.10969271
4480.123,648034.69308044,969,4601.93607346,4497.00001,2017-05-01,4651.79578,4685.0,140.817839
4583.00416,1751593.70671049,2000,4769.56586913,4651.79578,2017-05-02,4900.0,4943.0,367.24384457
4872.0,2302907.65463478,2427,5149.03196413,4898.0,2017-05-03,5270.0,5489.89,447.25060374
4500.0,4736924.48571534,3064,5210.41888235,5266.0,2017-05-04,5099.0,5859.0,909.12546432
4860.27233,2792849.08056096,2054,5096.6612032,5099.0,2017-05-05,5081.65508,5315.08895,547.97620819
5000.0,926605.03443117,1204,5182.85927004,5169.94737,2017-05-06,5150.0,5300.0,178.78259589
5143.1758,2758704.71364372,2650,5360.01944031,5250.22887,2017-05-08,5451.11011,5500.0,514.68184852
5442.58436,2524011.45433203,2593,5670.65968997,5499.5023,2017-05-09,5708.99997,5850.0,445.10014572
5660.5,2527125.41934164,2585,5904.87359079,5708.99997,2017-05-10,5990.0,6150.0,427.97282287
5990.0,4318215.43975348,2562,6359.64464715,5990.0,2017-05-11,6599.95,6599.99999,679.00262976
6000.0,3842192.45637514,2973,6388.75008724,6599.93,2017-05-12,6249.56999,6600.0,601.39971104
6205.1,1008791.60269698,1092,6421.93171111,6249.57998,2017-05-13,6570.00001,6589.08,157.08538304
6476.00002,487363.79952019,694,6525.31949295,6530.0,2017-05-14,6500.01001,6569.0,74.68811298
6309.86435,2423293.10506608,2363,6489.55735395,6548.99899,2017-05-15,6486.0,6600.0,373.41423658
6450.0,2334946.08633981,2326,6574.12784599,6486.00001,2017-05-16,6754.98996,6900.0,355.17199255
6465.0,4220110.66921605,2229,6567.49476348,6717.00001,2017-05-17,6550.0,6761.0,642.5754144
6549.99999,4387113.08529301,3364,6982.23199416,6550.0,2017-05-18,7199.0,7349.97,628.32531044
7111.26,3196372.77319983,2722,7435.49899947,7264.99993,2017-05-19,7917.99992,8000.0,429.88006231
7736.02007,2096963.06017908,1741,7958.41646909,7890.0,2017-05-20,7990.0,8000.0,263.48998803
7957.002,1675178.77311957,1138,8026.01749443,7990.0,2017-05-21,8015.21,8079.99991,208.71855491
8000.0,7172784.94852522,5196,9056.13169702,8050.0,2017-05-22,9250.0,9497.7777,792.03628972
9060.0,4452925.74660119,3566,9275.72007156,9249.0,2017-05-23,9338.0,9398.0,480.06254094
9288.0,7795590.12748034,4798,10023.6240946,9329.0,2017-05-24,10500.0,10600.0,777.72171561
4200.0,15274920.08321545,9314,10981.76801286,10500.0,2017-05-25,10651.15506,13999.99,1390.93450757
9501.0,10408380.88972496,7701,10645.96865936,10651.16506,2017-05-26,10010.0,11749.0,977.68284153
8421.0,7037599.45868467,5045,9383.44154284,10198.0,2017-05-27,9600.0,10198.0,750.00195041
9460.0,3170065.88186782,2667,9838.79393933,9538.0,2017-05-28,9780.4,10200.0,322.20065807
9607.0,4220651.68432508,3726,9843.76534933,9780.66402,2017-05-29,9852.1948,10000.0,428.76394698
9650.0,4829145.35278081,4222,9817.079795,9948.8179,2017-05-30,9650.0,10000.0,491.91261084
9300.0,5219337.90941111,4163,9492.32994996,9660.0,2017-05-31,9599.95,9829.99,549.84792321
8950.0,6040104.59586807,4250,9513.11543852,9598.7157,2017-06-01,9439.99,9819.0,634.92392528
8500.0,5627819.93075074,4058,9177.2523567,9400.0,2017-06-02,9099.0,9599.9,613.23582615
8989.0,1374394.2165047,1463,9140.73568852,9099.0,2017-06-03,9148.0,9246.99979,150.3592559
8900.0,1509923.18064732,1231,9124.69260977,9148.0,2017-06-04,9179.999,9246.99979,165.47660784
9112.00001,4619112.62937672,3804,9401.88396596,9179.999,2017-06-05,9800.0,9850.0,491.29649399
9603.75001,4991796.57248787,4751,9891.83598591,9800.0,2017-06-06,9901.01,10130.0,504.63802469
9683.69,2868780.96051056,2360,9792.84585766,9775.0,2017-06-08,9880.0,9938.0,292.94660635
9801.0,2023447.82787688,1863,9866.9158407,9880.0,2017-06-09,9977.99911,9978.98999,205.07399278
9900.0,1031155.9327583,1305,9957.45113398,9901.00001,2017-06-10,9972.0,10000.0,103.55621322
9940.0,1292650.81576202,1356,10013.78002214,9972.0,2017-06-11,10100.0,10100.0,129.08719913
9300.04,4291769.92465865,3443,9755.81087356,10038.00001,2017-06-12,9810.0,10099.99999,439.91934451
9600.0,2952003.81211665,2564,9698.29994502,9810.0,2017-06-13,9670.0,9839.94,304.38363722
9212.00006,4251643.38806461,3172,9512.74954859,9710.0,2017-06-14,9360.0,9780.0,446.94158785
8050.0,6330054.88517962,3820,8734.08559366,9380.0,2017-06-15,8670.0,9560.0,724.75301705
8600.00058,2677696.78346551,2407,8963.00347745,8680.0,2017-06-16,9034.0,9120.0,298.74994361
9002.52071,1727849.5348143,1589,9160.16424689,9033.98999,2017-06-17,9134.0,9280.0,188.62647964
8800.0,1278650.34588469,1258,8969.08584681,9134.0,2017-06-18,8816.01,9199.0,142.56194753
8800.0,2261622.68020086,2388,8947.11264123,8897.97998,2017-06-19,9000.03,9089.0,252.77681984
9000.0,3527659.04710209,3015,9237.28933562,9043.0,2017-06-20,9319.89973,9497.0,381.89331512
9210.60292,2086709.40039301,2419,9326.29450429,9231.99897,2017-06-21,9270.00001,9449.98,223.74474658
9230.0,1902634.94053691,1970,9289.50115018,9270.00001,2017-06-22,9262.0,9380.0,204.81562032
9230.0,2085090.92129239,2455,9335.89744242,9262.03,2017-06-23,9416.85,9450.0,223.34124107
9200.0,836504.87825364,991,9281.82294329,9330.47107,2017-06-24,9289.90977,9413.24,90.12290833
8999.94569,2039537.0116502,1135,9206.61054869,9221.0,2017-06-25,9230.12345,9400.0,221.52962818
8515.0,4447032.38629277,3180,8926.47404693,9230.12345,2017-06-26,9104.43117,9300.0,498.1846542
8625.0,2501724.03083644,2602,8892.11286986,9104.43116,2017-06-27,9059.66581,9199.0,281.34191136
8880.0,1755610.66334088,1944,8981.67007251,9059.29509,2017-06-28,8931.38404,9115.0,195.46594889
8880.99,1321634.72680739,1825,8965.5694678,9041.17424,2017-06-29,8969.5,9041.17424,147.41224543
8825.0,1692875.39805134,1943,8946.11148584,8930.20015,2017-06-30,8845.0,9050.0,189.23030422
8800.0,623201.20855215,927,8855.67021296,8845.0,2017-07-01,8846.49,8924.76474,70.37312745
8721.00053,654412.00882614,765,8809.68451549,8846.49,2017-07-02,8869.9193,8896.99999,74.28325131
8700.99999,2497895.37072923,2211,8824.47366873,8780.001,2017-07-03,8769.4,9000.0,283.06451631
8710.0,2265554.63142932,2330,8809.78835799,8769.421,2017-07-04,8754.988,8899.99995,257.1633437
8716.0,1701931.42895295,2104,8824.08939032,8824.99,2017-07-05,8843.89948,8900.0,192.87332139
8751.0,1103614.16398288,1940,8806.47997644,8774.15002,2017-07-06,8800.03,8844.0,125.31842086
8650.01,1463839.71625751,2003,8744.98423298,8820.0,2017-07-07,8798.0,8832.99998,167.39192173
8650.0,629312.81639326,730,8721.07302281,8724.0,2017-07-09,8661.37188,8810.0,72.16002145
8000.0,2843541.18082232,2916,8414.69231964,8697.0,2017-07-10,8100.0,8700.00004,337.92574616
7555.55,2654594.03448329,3134,7915.36091694,8100.0,2017-07-11,7869.99999,8148.0,335.37245646
7801.0,2227087.91968606,2639,8118.24032488,7869.99999,2017-07-12,8292.49999,8450.0,274.3313613
8056.38165,1481921.29628682,2236,8177.01124296,8242.30002,2017-07-13,8147.9,8292.5,181.2301894
7500.0,2589506.70528703,2662,7832.1119129,8128.9,2017-07-14,7500.0,8150.0,330.62687741
6102.0,2819312.06196646,2308,6656.47057651,7500.04,2017-07-15,6600.02301,7515.0,423.54458411
5016.77,2747707.90171348,2151,5746.93688123,6650.0,2017-07-16,5752.01101,6699.0,478.11694447
5502.00067,4114262.3806043,4205,7017.5743887,5755.00101,2017-07-17,7201.0,7900.0,586.27983869
7102.0,2815421.75762527,2978,7654.54170075,7279.97898,2017-07-18,7724.98999,7900.0,367.81062377
7566.0883,1988007.98686489,2711,7745.87310082,7724.96993,2017-07-19,7749.0,7980.0,256.65382856
7628.0,5877760.20168022,5488,8518.02294734,7749.0,2017-07-20,8701.0,9100.0,690.0380802
8500.0,2353319.92095891,3054,8771.00142241,8701.0,2017-07-21,8820.00101,9000.0,268.30686801
8755.0,1406477.75229873,1733,8905.90464084,8755.0013,2017-07-22,8995.1203,9000.0,157.92643297
8700.0,779077.43967053,1184,8857.37607142,8885.001,2017-07-23,8900.0,8996.99011,87.9580401
8775.0,1844341.99738089,2817,8947.7305851,8869.0,2017-07-24,9075.99999,9100.0,206.12399757
8227.0,3259956.75330479,3529,8703.22347705,9010.00001,2017-07-25,8740.0,9075.85984,374.56888955
8233.0,1814551.78562334,2260,8485.93652946,8739.0,2017-07-26,8492.99998,8750.0,213.83046872
8351.0,2162101.87061797,2559,8625.1010876,8454.98,2017-07-27,8745.78459,8850.0,250.67553976
8686.00001,2473736.05250464,2757,8867.49304165,8789.99,2017-07-28,8836.0,9000.0,278.96678812
8500.0,1107103.30470625,1376,8675.92989355,8784.99973,2017-07-29,8550.02,8848.0,127.60629907
8500.0,614578.59373204,929,8623.33312113,8688.55555,2017-07-30,8612.0,8779.0,71.26926272
8470.09001,2482793.54911732,2683,8789.00322168,8696.0,2017-07-31,8734.98999,9000.0,282.48863796
8604.0,1192947.77659187,1654,8879.92830421,8670.00001,2017-08-01,8950.001,9049.99999,134.34205049
8860.0,1392703.12634799,2167,8965.02586462,8950.11,2017-08-02,9050.0,9050.0,155.34847834
8910.0,2379599.23555193,3156,9166.31707293,9050.0,2017-08-03,9165.45104,9500.0,259.60254447
9165.5055,3335382.12170665,3477,9565.58997128,9165.52907,2017-08-04,9770.0,9849.99994,348.68545816
9678.27274,5589561.40448534,4997,10347.01364827,9770.0,2017-08-05,10275.09999,11000.0,540.21011226
10099.0,1271419.49181008,1677,10349.56945313,10350.0,2017-08-06,10235.0,10500.0,122.84757328
10231.21905,3963659.92370324,4084,10707.39101163,10231.21905,2017-08-07,10900.0,10950.98,370.17980565
10853.0,3552118.21937237,3592,11116.86418561,11100.01,2017-08-09,11179.99981,11349.0,319.52519704
11094.26,3488037.53872848,3263,11290.6891553,11178.99999,2017-08-10,11327.0,11400.0,308.93043735
11327.00003,6944944.1354811,5416,12068.81757915,11389.0,2017-08-11,12199.99,12995.0,575.44528202
12200.0,4300157.28963278,3181,12690.78103132,12200.0,2017-08-12,12823.0,12999.99899,338.84102791
12800.0,2899900.52402191,2076,12933.57403548,12879.99,2017-08-13,13149.97796,13200.0,224.21493982
13017.0,10450855.96895311,8267,14186.08506975,13055.00105,2017-08-14,14500.0,14998.0,736.69768069
11150.0,11652323.92814247,7723,13178.31578148,14499.9999,2017-08-15,13300.0,14594.0,884.20433395
13300.0,5324334.93456231,5088,13898.18504221,13300.0,2017-08-16,13872.01002,14299.0,383.09570051
13785.0,5379632.25718107,4878,14280.38782813,13872.01001,2017-08-17,14300.90702,14499.0,376.71471685
13900.0,4925698.70240537,4259,14203.07007496,14300.90701,2017-08-18,14126.022,14471.0,346.80521017
13900.0,2561380.57824204,2249,14026.70013251,14130.04501,2017-08-19,14099.99999,14269.0,182.60749528
13935.00002,638956.66296072,774,14021.19622093,14003.00001,2017-08-20,14070.0,14100.0,45.57076678
13263.92352,5541366.37490036,4683,13800.01557225,13973.0,2017-08-21,13263.92352,14070.0,401.54783492
13000.0,5370753.66796095,4665,13793.19092545,13331.0,2017-08-22,14099.47,14299.0,389.37717146
14030.0,4516847.3438948,3904,14234.36285909,14075.0,2017-08-23,14250.0,14500.0,317.31995233
14070.0,4544505.34453442,4159,14419.30872031,14250.0,2017-08-24,14670.0,14795.0,315.16804534
14550.0,4912985.0048181,4556,14813.18312227,14670.0,2017-08-25,14745.0,14999.99997,331.66301694
14700.99,2090930.51741017,2260,14828.49735699,14745.0,2017-08-26,14830.0,14949.0,141.00757933
14710.5,1893150.55879219,1880,14827.54714165,14930.99999,2017-08-27,14879.0,14947.99,127.67793221
14758.0,6611645.95342382,4847,15079.58310711,14880.0,2017-08-28,15280.0,15300.0,438.45018171
15181.0,10296837.99671937,6320,16062.62905341,15285.0,2017-08-29,16600.0,16685.0,641.04312952
16300.0,6301168.09392405,4766,16735.42362382,16600.0,2017-08-30,17197.0,17200.0,376.51679668
16810.0,13479181.97092934,8626,18061.52391535,17198.0,2017-08-31,18201.0,19500.0,746.29261817
17702.0,15016115.28891776,7255,18417.26290102,18201.0,2017-09-01,18379.9599,18895.0,815.3282803
16552.0,10773679.54270708,5702,17583.59928575,18379.91984,2017-09-02,17710.0,18379.91984,612.71184401
17300.0,4920959.70011358,2901,17597.0690142,17710.0,2017-09-03,17680.99101,18000.0,279.64655342
14451.0,19521577.81965257,10137,16572.77489604,17767.969,2017-09-04,16551.02211,17900.0,1177.93054827
15800.0,10637884.25716964,5632,16783.73686531,16560.031,2017-09-05,16976.0,17200.0,633.82096267
16688.35074,8244613.54185128,4941,17019.55392116,16968.0,2017-09-06,16767.8105,17490.09,484.42007235
16699.09,3753115.38534181,3175,16848.45435811,16766.0,2017-09-07,16868.999,16970.0,222.75725153
16200.0,2610335.66446875,2232,16446.74706952,16431.74376,2017-09-09,16459.99898,16699.99,158.71440434
16010.06,3741404.23416011,2432,16227.51207564,16340.11,2017-09-10,16250.00101,16545.0,230.55932522
15700.0,8042241.59249602,4955,16095.95921858,16372.99897,2017-09-11,15700.0,16395.0,499.64351197
14600.0,12146479.69190181,6294,15426.33282873,15700.00001,2017-09-12,14600.0,16150.0,787.38607722
12850.0,14811923.09744267,7981,14145.17277259,14600.05,2017-09-13,14017.06,15299.96,1047.13624468
11500.0,16781718.6332567,9464,12746.30431716,14098.9999,2017-09-14,12888.99,14148.0,1316.594851
11500.0,13491428.2259264,8916,13303.97042339,12753.05001,2017-09-15,14210.0,14500.0,1014.09036525
13820.0,3568786.09923374,2859,14029.78039765,14108.0,2017-09-16,14015.0,14300.0,254.37219957
13800.0,2342642.81292285,1933,14087.07153948,14015.0,2017-09-17,14299.5,14301.85,166.29736041
14211.00012,10926553.3026236,7332,15356.0079423,14299.5,2017-09-18,15100.01,15999.0,711.54907862
14139.888,7241800.87240886,4849,14665.35914712,15100.0,2017-09-19,14459.97999,15292.99945,493.80317248
13650.0,4967492.29142454,4082,14159.75941563,14456.94997,2017-09-20,13898.99998,14456.94997,350.81756304
12900.0,7039555.186578,4809,13258.11000641,13899.0,2017-09-21,13280.98,13900.0,530.9621947
12900.0,5066568.70009871,3493,13147.50116707,13279.99,2017-09-22,13275.99899,13500.0,385.36362429
13146.57004,3044628.16907241,2216,13648.17184947,13275.99899,2017-09-23,13640.0,14100.0,223.07955986
13255.55,1442791.55217889,1365,13456.52316114,13631.98931,2017-09-24,13502.0,13659.0,107.21874699
13378.0,4787243.33035876,3548,13703.18881025,13502.0,2017-09-25,13652.0,14079.99,349.35250449
13300.0,3481193.7533982,3341,13562.44660495,13737.99999,2017-09-26,13586.94991,13789.9999,256.67889097
13450.00003,4742595.80401696,3786,13780.50441578,13586.94991,2017-09-27,13850.0,13998.0,344.15255501
13799.01,3530649.75823703,3270,13908.25112011,13850.0,2017-09-28,13978.96997,14048.25041,253.85289119
13712.0,2736393.16427096,2800,13849.37345656,13850.00001,2017-09-29,13890.0,13977.99999,197.58245186
13808.18,1822745.61767009,2168,14135.5737826,13890.0,2017-09-30,14113.20001,14489.0,128.94740926
14110.00009,1610277.51897124,1639,14321.02728908,14130.0,2017-10-01,14370.0,14478.0,112.44148108
14353.21,5353006.8633737,4284,14644.59998737,14370.0,2017-10-02,14601.0,14900.0,365.52769403
14280.88888,4218946.74941979,3678,14525.4749024,14670.0,2017-10-03,14500.0,14750.0,290.45155341
14010.0,3879790.56614731,3336,14254.61168674,14547.0,2017-10-04,14247.3,14547.0,272.17792048
14065.0,3948393.41022904,3642,14330.86587844,14336.97999,2017-10-05,14350.00011,14550.0,275.51673735
14230.00001,4686769.49768045,3355,14481.89943902,14350.00011,2017-10-06,14452.052,14600.0,323.62947398
14431.6,2124514.84534675,1972,14590.52876603,14452.072,2017-10-07,14573.21978,14700.0,145.60917424
14550.0,2696138.6869415,2180,14876.22326814,14573.22292,2017-10-08,14914.87,14985.002,181.23811658
15262.0,5631207.95420872,4977,15458.69182548,15400.0,2017-10-10,15312.01012,15700.0,364.2745465
15300.0,3787101.19381841,4226,15728.53678606,15312.00203,2017-10-11,15897.0,15909.89289,240.77898951
15795.0,7550252.21646441,4815,16622.23147761,15850.99999,2017-10-12,17279.99999,17396.0,454.22615048
17000.0,10976182.29033577,6629,17430.65312542,17270.0,2017-10-13,17600.0,17798.0,629.70573801
17420.0,3929578.0905732,2769,17592.79340386,17600.0,2017-10-14,17571.1,17748.0,223.36294188
15400.0,7239827.86506133,4399,16669.76086519,17571.1,2017-10-15,16900.00005,17680.0,434.3090416
16800.0,5280464.52264576,4388,17174.25574196,17000.0,2017-10-16,17200.0,17500.0,307.46395081
17000.00001,5947794.59316163,5025,17231.81688534,17170.0,2017-10-17,17118.0,17400.0,345.16352122
16450.0,7052924.84745172,5660,16937.91133161,17118.0,2017-10-18,17100.0,17299.0,416.39873473
16900.0,5843834.04042729,4611,17244.86236781,17100.0,2017-10-19,17250.0,17455.0,338.87391594
17211.00011,10048356.7053352,7322,17889.58269066,17300.0,2017-10-20,18199.95898,18500.0,561.68759658
17980.0,5528317.13566083,4341,18593.51932215,18050.05,2017-10-21,18600.0,19000.0,297.32494639
18050.0,3069136.86742183,2823,18519.77873398,18600.0,2017-10-22,18649.0,18847.0,165.72211318
18420.0,8893566.96671792,6539,18752.65959625,18639.99999,2017-10-23,18528.9,19100.0,474.25630061
17656.0,8487357.57477998,5905,18311.05480809,18528.9,2017-10-24,18021.00101,18650.0,463.51003062
17659.0,5853034.76362979,4100,18231.1613897,18021.00001,2017-10-25,18400.0,18500.0,321.04563382
18395.0,7555105.94902675,5229,18917.28550469,18498.0,2017-10-26,19252.2,19399.0,399.3757956
18950.0,5006027.18023614,3919,19146.98931303,19300.0,2017-10-27,19145.00136,19350.0,261.45244552
19100.0,1851484.16343522,2206,19184.81526678,19150.00005,2017-10-28,19200.0,19323.91,96.50779211
19099.9999,3998373.32951586,3212,19466.1609633,19110.0,2017-10-29,19578.0,19887.0,205.40122611
19578.0,8060701.84593556,5784,20129.74486704,19578.0,2017-10-30,20310.0,20499.0,400.43735771
